LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,LITRES/CAPITA,Flag Codes,DATE_CORRECTED
LVA,ALCOHOL,TOT,LT_CAP15,A,2006,10.4,,1/1/2006
LVA,ALCOHOL,TOT,LT_CAP15,A,2007,12.1,,1/1/2007
LVA,ALCOHOL,TOT,LT_CAP15,A,2008,11.8,,1/1/2008
LVA,ALCOHOL,TOT,LT_CAP15,A,2009,9.9,,1/1/2009
LVA,ALCOHOL,TOT,LT_CAP15,A,2010,9.8,,1/1/2010
LVA,ALCOHOL,TOT,LT_CAP15,A,2011,10.1,,1/1/2011
LVA,ALCOHOL,TOT,LT_CAP15,A,2012,10.2,,1/1/2012
LVA,ALCOHOL,TOT,LT_CAP15,A,2013,10.4,,1/1/2013
LVA,ALCOHOL,TOT,LT_CAP15,A,2014,10.6,,1/1/2014
LVA,ALCOHOL,TOT,LT_CAP15,A,2015,10.8,,1/1/2015
LVA,ALCOHOL,TOT,LT_CAP15,A,2016,11.3,,1/1/2016
LVA,ALCOHOL,TOT,LT_CAP15,A,2017,10.9,B,1/1/2017
LVA,ALCOHOL,TOT,LT_CAP15,A,2018,11,,1/1/2018
LVA,ALCOHOL,TOT,LT_CAP15,A,2019,11.6,,1/1/2019
LVA,ALCOHOL,TOT,LT_CAP15,A,2020,12.1,,1/1/2020
LVA,ALCOHOL,TOT,LT_CAP15,A,2021,12.2,,1/1/2021
LTU,ALCOHOL,TOT,LT_CAP15,A,1995,7.9,,1/1/1995
LTU,ALCOHOL,TOT,LT_CAP15,A,1996,7.9,,1/1/1996
LTU,ALCOHOL,TOT,LT_CAP15,A,1997,8.7,,1/1/1997
LTU,ALCOHOL,TOT,LT_CAP15,A,1998,8,,1/1/1998
LTU,ALCOHOL,TOT,LT_CAP15,A,1999,8.6,,1/1/1999
LTU,ALCOHOL,TOT,LT_CAP15,A,2000,9.7,,1/1/2000
LTU,ALCOHOL,TOT,LT_CAP15,A,2001,10.5,,1/1/2001
LTU,ALCOHOL,TOT,LT_CAP15,A,2002,11.1,,1/1/2002
LTU,ALCOHOL,TOT,LT_CAP15,A,2003,11.3,,1/1/2003
LTU,ALCOHOL,TOT,LT_CAP15,A,2004,12.2,,1/1/2004
LTU,ALCOHOL,TOT,LT_CAP15,A,2005,12.5,,1/1/2005
LTU,ALCOHOL,TOT,LT_CAP15,A,2006,13.2,,1/1/2006
LTU,ALCOHOL,TOT,LT_CAP15,A,2007,13.9,,1/1/2007
LTU,ALCOHOL,TOT,LT_CAP15,A,2008,13.9,,1/1/2008
LTU,ALCOHOL,TOT,LT_CAP15,A,2009,13.1,,1/1/2009
LTU,ALCOHOL,TOT,LT_CAP15,A,2010,13.5,,1/1/2010
LTU,ALCOHOL,TOT,LT_CAP15,A,2011,14.7,,1/1/2011
LTU,ALCOHOL,TOT,LT_CAP15,A,2012,14.7,,1/1/2012
LTU,ALCOHOL,TOT,LT_CAP15,A,2013,14.5,,1/1/2013
LTU,ALCOHOL,TOT,LT_CAP15,A,2014,14.2,,1/1/2014
LTU,ALCOHOL,TOT,LT_CAP15,A,2015,14,,1/1/2015
LTU,ALCOHOL,TOT,LT_CAP15,A,2016,13.2,,1/1/2016
LTU,ALCOHOL,TOT,LT_CAP15,A,2017,12.3,,1/1/2017
LTU,ALCOHOL,TOT,LT_CAP15,A,2018,11.2,,1/1/2018
LTU,ALCOHOL,TOT,LT_CAP15,A,2019,11.1,,1/1/2019
LTU,ALCOHOL,TOT,LT_CAP15,A,2020,11.4,,1/1/2020
LTU,ALCOHOL,TOT,LT_CAP15,A,2021,12.1,,1/1/2021
CRI,ALCOHOL,TOT,LT_CAP15,A,1961,3.2,,1/1/1961
CRI,ALCOHOL,TOT,LT_CAP15,A,1962,2.9,,1/1/1962
CRI,ALCOHOL,TOT,LT_CAP15,A,1963,3.8,,1/1/1963
CRI,ALCOHOL,TOT,LT_CAP15,A,1964,3.7,,1/1/1964
CRI,ALCOHOL,TOT,LT_CAP15,A,1965,4.1,,1/1/1965
CRI,ALCOHOL,TOT,LT_CAP15,A,1966,4.6,,1/1/1966
CRI,ALCOHOL,TOT,LT_CAP15,A,1967,3.4,,1/1/1967
CRI,ALCOHOL,TOT,LT_CAP15,A,1968,3.5,,1/1/1968
CRI,ALCOHOL,TOT,LT_CAP15,A,1969,3.7,,1/1/1969
CRI,ALCOHOL,TOT,LT_CAP15,A,1970,3.7,,1/1/1970
CRI,ALCOHOL,TOT,LT_CAP15,A,1971,3.6,,1/1/1971
CRI,ALCOHOL,TOT,LT_CAP15,A,1972,3.8,,1/1/1972
CRI,ALCOHOL,TOT,LT_CAP15,A,1973,3.9,,1/1/1973
CRI,ALCOHOL,TOT,LT_CAP15,A,1974,3.7,,1/1/1974
CRI,ALCOHOL,TOT,LT_CAP15,A,1975,3.5,,1/1/1975
CRI,ALCOHOL,TOT,LT_CAP15,A,1976,4,,1/1/1976
CRI,ALCOHOL,TOT,LT_CAP15,A,1977,4.5,,1/1/1977
CRI,ALCOHOL,TOT,LT_CAP15,A,1978,5.2,,1/1/1978
CRI,ALCOHOL,TOT,LT_CAP15,A,1979,5,,1/1/1979
CRI,ALCOHOL,TOT,LT_CAP15,A,1980,4.6,,1/1/1980
CRI,ALCOHOL,TOT,LT_CAP15,A,1981,4.6,,1/1/1981
CRI,ALCOHOL,TOT,LT_CAP15,A,1982,4.7,,1/1/1982
CRI,ALCOHOL,TOT,LT_CAP15,A,1983,4.5,,1/1/1983
CRI,ALCOHOL,TOT,LT_CAP15,A,1984,4.9,,1/1/1984
CRI,ALCOHOL,TOT,LT_CAP15,A,1985,5,,1/1/1985
CRI,ALCOHOL,TOT,LT_CAP15,A,1986,4.9,,1/1/1986
CRI,ALCOHOL,TOT,LT_CAP15,A,1987,4.2,,1/1/1987
CRI,ALCOHOL,TOT,LT_CAP15,A,1988,5.5,,1/1/1988
CRI,ALCOHOL,TOT,LT_CAP15,A,1989,5.4,,1/1/1989
CRI,ALCOHOL,TOT,LT_CAP15,A,1990,6.1,,1/1/1990
CRI,ALCOHOL,TOT,LT_CAP15,A,1991,6.1,,1/1/1991
CRI,ALCOHOL,TOT,LT_CAP15,A,1992,5.6,,1/1/1992
CRI,ALCOHOL,TOT,LT_CAP15,A,1993,5.6,,1/1/1993
CRI,ALCOHOL,TOT,LT_CAP15,A,1994,6.1,,1/1/1994
CRI,ALCOHOL,TOT,LT_CAP15,A,1995,5.9,,1/1/1995
CRI,ALCOHOL,TOT,LT_CAP15,A,1996,5.6,,1/1/1996
CRI,ALCOHOL,TOT,LT_CAP15,A,1997,5.6,,1/1/1997
CRI,ALCOHOL,TOT,LT_CAP15,A,1998,5.6,,1/1/1998
CRI,ALCOHOL,TOT,LT_CAP15,A,1999,5.4,,1/1/1999
CRI,ALCOHOL,TOT,LT_CAP15,A,2000,4.2,,1/1/2000
CRI,ALCOHOL,TOT,LT_CAP15,A,2001,4.3,,1/1/2001
CRI,ALCOHOL,TOT,LT_CAP15,A,2002,4.2,,1/1/2002
CRI,ALCOHOL,TOT,LT_CAP15,A,2003,4.1,,1/1/2003
CRI,ALCOHOL,TOT,LT_CAP15,A,2004,4.1,,1/1/2004
CRI,ALCOHOL,TOT,LT_CAP15,A,2005,4.1,,1/1/2005
CRI,ALCOHOL,TOT,LT_CAP15,A,2006,4.2,,1/1/2006
CRI,ALCOHOL,TOT,LT_CAP15,A,2007,4.3,,1/1/2007
CRI,ALCOHOL,TOT,LT_CAP15,A,2008,4.3,,1/1/2008
CRI,ALCOHOL,TOT,LT_CAP15,A,2009,4.1,,1/1/2009
CRI,ALCOHOL,TOT,LT_CAP15,A,2010,3.7,,1/1/2010
CRI,ALCOHOL,TOT,LT_CAP15,A,2011,3.3,B,1/1/2011
CRI,ALCOHOL,TOT,LT_CAP15,A,2012,3.2,,1/1/2012
CRI,ALCOHOL,TOT,LT_CAP15,A,2013,3.1,,1/1/2013
CRI,ALCOHOL,TOT,LT_CAP15,A,2014,3.2,,1/1/2014
CRI,ALCOHOL,TOT,LT_CAP15,A,2015,3.2,,1/1/2015
CRI,ALCOHOL,TOT,LT_CAP15,A,2016,3.4,,1/1/2016
CRI,ALCOHOL,TOT,LT_CAP15,A,2017,3.3,,1/1/2017
CRI,ALCOHOL,TOT,LT_CAP15,A,2018,3.3,,1/1/2018
CRI,ALCOHOL,TOT,LT_CAP15,A,2019,3.1,,1/1/2019
CRI,ALCOHOL,TOT,LT_CAP15,A,2020,3.2,,1/1/2020
CRI,ALCOHOL,TOT,LT_CAP15,A,2021,3.1,P,1/1/2021
CRI,ALCOHOL,TOT,LT_CAP15,A,2022,3.5,P,1/1/2022
ARG,ALCOHOL,TOT,LT_CAP15,A,1961,16.4,,1/1/1961
ARG,ALCOHOL,TOT,LT_CAP15,A,1962,16.7,,1/1/1962
ARG,ALCOHOL,TOT,LT_CAP15,A,1963,17.6,,1/1/1963
ARG,ALCOHOL,TOT,LT_CAP15,A,1964,17.8,,1/1/1964
ARG,ALCOHOL,TOT,LT_CAP15,A,1965,17.8,,1/1/1965
ARG,ALCOHOL,TOT,LT_CAP15,A,1966,16.6,,1/1/1966
ARG,ALCOHOL,TOT,LT_CAP15,A,1967,17,,1/1/1967
ARG,ALCOHOL,TOT,LT_CAP15,A,1968,17.7,,1/1/1968
ARG,ALCOHOL,TOT,LT_CAP15,A,1969,17.8,,1/1/1969
ARG,ALCOHOL,TOT,LT_CAP15,A,1970,18.4,,1/1/1970
ARG,ALCOHOL,TOT,LT_CAP15,A,1971,17,,1/1/1971
ARG,ALCOHOL,TOT,LT_CAP15,A,1972,16.1,,1/1/1972
ARG,ALCOHOL,TOT,LT_CAP15,A,1973,15,,1/1/1973
ARG,ALCOHOL,TOT,LT_CAP15,A,1974,16.1,,1/1/1974
ARG,ALCOHOL,TOT,LT_CAP15,A,1975,17.5,,1/1/1975
ARG,ALCOHOL,TOT,LT_CAP15,A,1976,17.3,,1/1/1976
ARG,ALCOHOL,TOT,LT_CAP15,A,1977,17.1,,1/1/1977
ARG,ALCOHOL,TOT,LT_CAP15,A,1978,15.7,,1/1/1978
ARG,ALCOHOL,TOT,LT_CAP15,A,1979,16.1,,1/1/1979
ARG,ALCOHOL,TOT,LT_CAP15,A,1980,16.6,,1/1/1980
ARG,ALCOHOL,TOT,LT_CAP15,A,1981,15.3,,1/1/1981
ARG,ALCOHOL,TOT,LT_CAP15,A,1982,14.6,,1/1/1982
ARG,ALCOHOL,TOT,LT_CAP15,A,1983,14.5,,1/1/1983
ARG,ALCOHOL,TOT,LT_CAP15,A,1984,13.8,,1/1/1984
ARG,ALCOHOL,TOT,LT_CAP15,A,1985,12.8,,1/1/1985
ARG,ALCOHOL,TOT,LT_CAP15,A,1986,12.9,,1/1/1986
ARG,ALCOHOL,TOT,LT_CAP15,A,1987,12.8,,1/1/1987
ARG,ALCOHOL,TOT,LT_CAP15,A,1988,11.5,,1/1/1988
ARG,ALCOHOL,TOT,LT_CAP15,A,1989,10.8,,1/1/1989
ARG,ALCOHOL,TOT,LT_CAP15,A,1990,11.7,,1/1/1990
ARG,ALCOHOL,TOT,LT_CAP15,A,1991,12.3,,1/1/1991
ARG,ALCOHOL,TOT,LT_CAP15,A,1992,12.1,,1/1/1992
ARG,ALCOHOL,TOT,LT_CAP15,A,1993,11.6,,1/1/1993
ARG,ALCOHOL,TOT,LT_CAP15,A,1994,10.9,,1/1/1994
ARG,ALCOHOL,TOT,LT_CAP15,A,1995,10.1,,1/1/1995
ARG,ALCOHOL,TOT,LT_CAP15,A,1996,9.9,,1/1/1996
ARG,ALCOHOL,TOT,LT_CAP15,A,1997,10.3,,1/1/1997
ARG,ALCOHOL,TOT,LT_CAP15,A,1998,9.2,,1/1/1998
ARG,ALCOHOL,TOT,LT_CAP15,A,1999,9.2,,1/1/1999
ARG,ALCOHOL,TOT,LT_CAP15,A,2000,7.7,,1/1/2000
ARG,ALCOHOL,TOT,LT_CAP15,A,2001,7.8,,1/1/2001
ARG,ALCOHOL,TOT,LT_CAP15,A,2002,7.8,,1/1/2002
ARG,ALCOHOL,TOT,LT_CAP15,A,2003,7.6,,1/1/2003
ARG,ALCOHOL,TOT,LT_CAP15,A,2004,7.6,,1/1/2004
ARG,ALCOHOL,TOT,LT_CAP15,A,2005,7.6,,1/1/2005
ARG,ALCOHOL,TOT,LT_CAP15,A,2006,7.8,,1/1/2006
ARG,ALCOHOL,TOT,LT_CAP15,A,2007,8.2,,1/1/2007
ARG,ALCOHOL,TOT,LT_CAP15,A,2008,8.4,,1/1/2008
ARG,ALCOHOL,TOT,LT_CAP15,A,2009,8.3,,1/1/2009
ARG,ALCOHOL,TOT,LT_CAP15,A,2010,8.2,,1/1/2010
ARG,ALCOHOL,TOT,LT_CAP15,A,2011,7.7,,1/1/2011
ARG,ALCOHOL,TOT,LT_CAP15,A,2012,8,,1/1/2012
ARG,ALCOHOL,TOT,LT_CAP15,A,2013,8.3,,1/1/2013
ARG,ALCOHOL,TOT,LT_CAP15,A,2014,7.9,,1/1/2014
ARG,ALCOHOL,TOT,LT_CAP15,A,2015,8.5,,1/1/2015
ARG,ALCOHOL,TOT,LT_CAP15,A,2016,8.4,,1/1/2016
ARG,ALCOHOL,TOT,LT_CAP15,A,2017,8.3,,1/1/2017
ARG,ALCOHOL,TOT,LT_CAP15,A,2018,8,,1/1/2018
ARG,ALCOHOL,TOT,LT_CAP15,A,2019,8,,1/1/2019
BGR,ALCOHOL,TOT,LT_CAP15,A,1963,7.3,,1/1/1963
BGR,ALCOHOL,TOT,LT_CAP15,A,1964,6.5,,1/1/1964
BGR,ALCOHOL,TOT,LT_CAP15,A,1965,7.3,,1/1/1965
BGR,ALCOHOL,TOT,LT_CAP15,A,1966,7.3,,1/1/1966
BGR,ALCOHOL,TOT,LT_CAP15,A,1967,7.8,,1/1/1967
BGR,ALCOHOL,TOT,LT_CAP15,A,1968,9,,1/1/1968
BGR,ALCOHOL,TOT,LT_CAP15,A,1969,8.7,,1/1/1969
BGR,ALCOHOL,TOT,LT_CAP15,A,1970,8.4,,1/1/1970
BGR,ALCOHOL,TOT,LT_CAP15,A,1971,8.9,,1/1/1971
BGR,ALCOHOL,TOT,LT_CAP15,A,1972,9.2,,1/1/1972
BGR,ALCOHOL,TOT,LT_CAP15,A,1973,10.1,,1/1/1973
BGR,ALCOHOL,TOT,LT_CAP15,A,1974,10.2,,1/1/1974
BGR,ALCOHOL,TOT,LT_CAP15,A,1975,10.2,,1/1/1975
BGR,ALCOHOL,TOT,LT_CAP15,A,1976,10.9,,1/1/1976
BGR,ALCOHOL,TOT,LT_CAP15,A,1977,10.5,,1/1/1977
BGR,ALCOHOL,TOT,LT_CAP15,A,1978,11.3,,1/1/1978
BGR,ALCOHOL,TOT,LT_CAP15,A,1979,10.9,,1/1/1979
BGR,ALCOHOL,TOT,LT_CAP15,A,1980,10.8,,1/1/1980
BGR,ALCOHOL,TOT,LT_CAP15,A,1981,11.3,,1/1/1981
BGR,ALCOHOL,TOT,LT_CAP15,A,1982,11.2,,1/1/1982
BGR,ALCOHOL,TOT,LT_CAP15,A,1983,11,,1/1/1983
BGR,ALCOHOL,TOT,LT_CAP15,A,1984,11.4,,1/1/1984
BGR,ALCOHOL,TOT,LT_CAP15,A,1985,10.9,,1/1/1985
BGR,ALCOHOL,TOT,LT_CAP15,A,1986,11.5,,1/1/1986
BGR,ALCOHOL,TOT,LT_CAP15,A,1987,10.9,,1/1/1987
BGR,ALCOHOL,TOT,LT_CAP15,A,1988,11.2,,1/1/1988
BGR,ALCOHOL,TOT,LT_CAP15,A,1989,11.4,,1/1/1989
BGR,ALCOHOL,TOT,LT_CAP15,A,1990,11.5,,1/1/1990
BGR,ALCOHOL,TOT,LT_CAP15,A,1991,9.5,,1/1/1991
BGR,ALCOHOL,TOT,LT_CAP15,A,1992,10.2,,1/1/1992
BGR,ALCOHOL,TOT,LT_CAP15,A,1993,9.9,,1/1/1993
BGR,ALCOHOL,TOT,LT_CAP15,A,1994,9.7,,1/1/1994
BGR,ALCOHOL,TOT,LT_CAP15,A,1995,9.5,,1/1/1995
BGR,ALCOHOL,TOT,LT_CAP15,A,1996,9.2,,1/1/1996
BGR,ALCOHOL,TOT,LT_CAP15,A,1997,8.1,,1/1/1997
BGR,ALCOHOL,TOT,LT_CAP15,A,1998,7.9,,1/1/1998
BGR,ALCOHOL,TOT,LT_CAP15,A,1999,7.7,,1/1/1999
BGR,ALCOHOL,TOT,LT_CAP15,A,2000,10.3,,1/1/2000
BGR,ALCOHOL,TOT,LT_CAP15,A,2001,11.1,,1/1/2001
BGR,ALCOHOL,TOT,LT_CAP15,A,2002,10.8,,1/1/2002
BGR,ALCOHOL,TOT,LT_CAP15,A,2003,10.9,,1/1/2003
BGR,ALCOHOL,TOT,LT_CAP15,A,2004,10.7,,1/1/2004
BGR,ALCOHOL,TOT,LT_CAP15,A,2005,10.2,,1/1/2005
BGR,ALCOHOL,TOT,LT_CAP15,A,2006,10.2,,1/1/2006
BGR,ALCOHOL,TOT,LT_CAP15,A,2007,10.7,,1/1/2007
BGR,ALCOHOL,TOT,LT_CAP15,A,2008,10.7,,1/1/2008
BGR,ALCOHOL,TOT,LT_CAP15,A,2009,10.5,,1/1/2009
BGR,ALCOHOL,TOT,LT_CAP15,A,2010,9.8,,1/1/2010
BGR,ALCOHOL,TOT,LT_CAP15,A,2011,9.9,,1/1/2011
BGR,ALCOHOL,TOT,LT_CAP15,A,2012,10.9,,1/1/2012
BGR,ALCOHOL,TOT,LT_CAP15,A,2013,10.3,,1/1/2013
BGR,ALCOHOL,TOT,LT_CAP15,A,2014,10.3,,1/1/2014
BGR,ALCOHOL,TOT,LT_CAP15,A,2015,10.9,,1/1/2015
BGR,ALCOHOL,TOT,LT_CAP15,A,2016,11.1,,1/1/2016
BGR,ALCOHOL,TOT,LT_CAP15,A,2017,10.9,,1/1/2017
BGR,ALCOHOL,TOT,LT_CAP15,A,2018,11.5,,1/1/2018
BGR,ALCOHOL,TOT,LT_CAP15,A,2019,11.2,,1/1/2019
HRV,ALCOHOL,TOT,LT_CAP15,A,1987,13.5,,1/1/1987
HRV,ALCOHOL,TOT,LT_CAP15,A,1988,11.1,,1/1/1988
HRV,ALCOHOL,TOT,LT_CAP15,A,1989,10.9,,1/1/1989
HRV,ALCOHOL,TOT,LT_CAP15,A,1990,15.9,,1/1/1990
HRV,ALCOHOL,TOT,LT_CAP15,A,1991,13.7,,1/1/1991
HRV,ALCOHOL,TOT,LT_CAP15,A,1992,11.5,,1/1/1992
HRV,ALCOHOL,TOT,LT_CAP15,A,1993,11.3,,1/1/1993
HRV,ALCOHOL,TOT,LT_CAP15,A,1994,11.6,,1/1/1994
HRV,ALCOHOL,TOT,LT_CAP15,A,1995,10.9,,1/1/1995
HRV,ALCOHOL,TOT,LT_CAP15,A,1996,11.1,,1/1/1996
HRV,ALCOHOL,TOT,LT_CAP15,A,1997,13.2,,1/1/1997
HRV,ALCOHOL,TOT,LT_CAP15,A,1998,13.8,,1/1/1998
HRV,ALCOHOL,TOT,LT_CAP15,A,1999,12.2,,1/1/1999
HRV,ALCOHOL,TOT,LT_CAP15,A,2000,13.2,,1/1/2000
HRV,ALCOHOL,TOT,LT_CAP15,A,2001,13.7,,1/1/2001
HRV,ALCOHOL,TOT,LT_CAP15,A,2002,13.9,,1/1/2002
HRV,ALCOHOL,TOT,LT_CAP15,A,2003,13,,1/1/2003
HRV,ALCOHOL,TOT,LT_CAP15,A,2004,12.4,,1/1/2004
HRV,ALCOHOL,TOT,LT_CAP15,A,2005,10.7,,1/1/2005
HRV,ALCOHOL,TOT,LT_CAP15,A,2006,11,,1/1/2006
HRV,ALCOHOL,TOT,LT_CAP15,A,2007,11.4,,1/1/2007
HRV,ALCOHOL,TOT,LT_CAP15,A,2008,11.4,,1/1/2008
HRV,ALCOHOL,TOT,LT_CAP15,A,2009,11.1,,1/1/2009
HRV,ALCOHOL,TOT,LT_CAP15,A,2010,10.7,,1/1/2010
HRV,ALCOHOL,TOT,LT_CAP15,A,2011,11,,1/1/2011
HRV,ALCOHOL,TOT,LT_CAP15,A,2012,10.6,,1/1/2012
HRV,ALCOHOL,TOT,LT_CAP15,A,2013,10.4,,1/1/2013
HRV,ALCOHOL,TOT,LT_CAP15,A,2014,9.5,,1/1/2014
HRV,ALCOHOL,TOT,LT_CAP15,A,2015,9.6,,1/1/2015
HRV,ALCOHOL,TOT,LT_CAP15,A,2016,10,,1/1/2016
HRV,ALCOHOL,TOT,LT_CAP15,A,2017,9.7,,1/1/2017
HRV,ALCOHOL,TOT,LT_CAP15,A,2018,9.6,,1/1/2018
HRV,ALCOHOL,TOT,LT_CAP15,A,2019,9.6,,1/1/2019
PER,ALCOHOL,TOT,LT_CAP15,A,1961,7,,1/1/1961
PER,ALCOHOL,TOT,LT_CAP15,A,1962,6.8,,1/1/1962
PER,ALCOHOL,TOT,LT_CAP15,A,1963,5.6,,1/1/1963
PER,ALCOHOL,TOT,LT_CAP15,A,1964,6,,1/1/1964
PER,ALCOHOL,TOT,LT_CAP15,A,1965,6.8,,1/1/1965
PER,ALCOHOL,TOT,LT_CAP15,A,1966,7.1,,1/1/1966
PER,ALCOHOL,TOT,LT_CAP15,A,1967,5.9,,1/1/1967
PER,ALCOHOL,TOT,LT_CAP15,A,1968,6.5,,1/1/1968
PER,ALCOHOL,TOT,LT_CAP15,A,1969,6.1,,1/1/1969
PER,ALCOHOL,TOT,LT_CAP15,A,1970,6.1,,1/1/1970
PER,ALCOHOL,TOT,LT_CAP15,A,1971,6.5,,1/1/1971
PER,ALCOHOL,TOT,LT_CAP15,A,1972,6.2,,1/1/1972
PER,ALCOHOL,TOT,LT_CAP15,A,1973,6.5,,1/1/1973
PER,ALCOHOL,TOT,LT_CAP15,A,1974,6.5,,1/1/1974
PER,ALCOHOL,TOT,LT_CAP15,A,1975,6.6,,1/1/1975
PER,ALCOHOL,TOT,LT_CAP15,A,1976,6.8,,1/1/1976
PER,ALCOHOL,TOT,LT_CAP15,A,1977,6.5,,1/1/1977
PER,ALCOHOL,TOT,LT_CAP15,A,1978,5.9,,1/1/1978
PER,ALCOHOL,TOT,LT_CAP15,A,1979,6,,1/1/1979
PER,ALCOHOL,TOT,LT_CAP15,A,1980,6,,1/1/1980
PER,ALCOHOL,TOT,LT_CAP15,A,1981,5.9,,1/1/1981
PER,ALCOHOL,TOT,LT_CAP15,A,1982,5.8,,1/1/1982
PER,ALCOHOL,TOT,LT_CAP15,A,1983,6.1,,1/1/1983
PER,ALCOHOL,TOT,LT_CAP15,A,1984,5.7,,1/1/1984
PER,ALCOHOL,TOT,LT_CAP15,A,1985,5.1,,1/1/1985
PER,ALCOHOL,TOT,LT_CAP15,A,1986,6,,1/1/1986
PER,ALCOHOL,TOT,LT_CAP15,A,1987,6.7,,1/1/1987
PER,ALCOHOL,TOT,LT_CAP15,A,1988,5.5,,1/1/1988
PER,ALCOHOL,TOT,LT_CAP15,A,1989,5,,1/1/1989
PER,ALCOHOL,TOT,LT_CAP15,A,1990,5,,1/1/1990
PER,ALCOHOL,TOT,LT_CAP15,A,1991,5.3,,1/1/1991
PER,ALCOHOL,TOT,LT_CAP15,A,1992,5.6,,1/1/1992
PER,ALCOHOL,TOT,LT_CAP15,A,1993,5,,1/1/1993
PER,ALCOHOL,TOT,LT_CAP15,A,1994,5.3,,1/1/1994
PER,ALCOHOL,TOT,LT_CAP15,A,1995,5.2,,1/1/1995
PER,ALCOHOL,TOT,LT_CAP15,A,1996,4.7,,1/1/1996
PER,ALCOHOL,TOT,LT_CAP15,A,1997,4.6,,1/1/1997
PER,ALCOHOL,TOT,LT_CAP15,A,1998,4.3,,1/1/1998
PER,ALCOHOL,TOT,LT_CAP15,A,1999,4.1,,1/1/1999
PER,ALCOHOL,TOT,LT_CAP15,A,2000,4.8,,1/1/2000
PER,ALCOHOL,TOT,LT_CAP15,A,2001,4.1,,1/1/2001
PER,ALCOHOL,TOT,LT_CAP15,A,2002,3.9,,1/1/2002
PER,ALCOHOL,TOT,LT_CAP15,A,2003,4.6,,1/1/2003
PER,ALCOHOL,TOT,LT_CAP15,A,2004,4.5,,1/1/2004
PER,ALCOHOL,TOT,LT_CAP15,A,2005,4.7,,1/1/2005
PER,ALCOHOL,TOT,LT_CAP15,A,2006,4.5,,1/1/2006
PER,ALCOHOL,TOT,LT_CAP15,A,2007,4.5,,1/1/2007
PER,ALCOHOL,TOT,LT_CAP15,A,2008,5,,1/1/2008
PER,ALCOHOL,TOT,LT_CAP15,A,2009,5,,1/1/2009
PER,ALCOHOL,TOT,LT_CAP15,A,2010,5.2,,1/1/2010
PER,ALCOHOL,TOT,LT_CAP15,A,2011,5.2,,1/1/2011
PER,ALCOHOL,TOT,LT_CAP15,A,2012,5.4,,1/1/2012
PER,ALCOHOL,TOT,LT_CAP15,A,2013,5.3,,1/1/2013
PER,ALCOHOL,TOT,LT_CAP15,A,2014,5.5,,1/1/2014
PER,ALCOHOL,TOT,LT_CAP15,A,2015,5.7,,1/1/2015
PER,ALCOHOL,TOT,LT_CAP15,A,2016,5.6,,1/1/2016
PER,ALCOHOL,TOT,LT_CAP15,A,2017,5.8,,1/1/2017
PER,ALCOHOL,TOT,LT_CAP15,A,2018,5.7,,1/1/2018
PER,ALCOHOL,TOT,LT_CAP15,A,2019,5.7,,1/1/2019
ROU,ALCOHOL,TOT,LT_CAP15,A,1961,5.7,,1/1/1961
ROU,ALCOHOL,TOT,LT_CAP15,A,1962,6.9,,1/1/1962
ROU,ALCOHOL,TOT,LT_CAP15,A,1963,7,,1/1/1963
ROU,ALCOHOL,TOT,LT_CAP15,A,1964,7,,1/1/1964
ROU,ALCOHOL,TOT,LT_CAP15,A,1965,7.2,,1/1/1965
ROU,ALCOHOL,TOT,LT_CAP15,A,1966,7.3,,1/1/1966
ROU,ALCOHOL,TOT,LT_CAP15,A,1967,7.1,,1/1/1967
ROU,ALCOHOL,TOT,LT_CAP15,A,1968,7.7,,1/1/1968
ROU,ALCOHOL,TOT,LT_CAP15,A,1969,8,,1/1/1969
ROU,ALCOHOL,TOT,LT_CAP15,A,1970,8.6,,1/1/1970
ROU,ALCOHOL,TOT,LT_CAP15,A,1971,8.8,,1/1/1971
ROU,ALCOHOL,TOT,LT_CAP15,A,1972,9,,1/1/1972
ROU,ALCOHOL,TOT,LT_CAP15,A,1973,10.2,,1/1/1973
ROU,ALCOHOL,TOT,LT_CAP15,A,1974,10.3,,1/1/1974
ROU,ALCOHOL,TOT,LT_CAP15,A,1975,9.7,,1/1/1975
ROU,ALCOHOL,TOT,LT_CAP15,A,1976,9.4,,1/1/1976
ROU,ALCOHOL,TOT,LT_CAP15,A,1977,9.6,,1/1/1977
ROU,ALCOHOL,TOT,LT_CAP15,A,1978,10.5,,1/1/1978
ROU,ALCOHOL,TOT,LT_CAP15,A,1979,11.4,,1/1/1979
ROU,ALCOHOL,TOT,LT_CAP15,A,1980,10.9,,1/1/1980
ROU,ALCOHOL,TOT,LT_CAP15,A,1981,10.5,,1/1/1981
ROU,ALCOHOL,TOT,LT_CAP15,A,1982,10.3,,1/1/1982
ROU,ALCOHOL,TOT,LT_CAP15,A,1983,10.2,,1/1/1983
ROU,ALCOHOL,TOT,LT_CAP15,A,1984,10.1,,1/1/1984
ROU,ALCOHOL,TOT,LT_CAP15,A,1985,10.1,,1/1/1985
ROU,ALCOHOL,TOT,LT_CAP15,A,1986,10.3,,1/1/1986
ROU,ALCOHOL,TOT,LT_CAP15,A,1987,10.3,,1/1/1987
ROU,ALCOHOL,TOT,LT_CAP15,A,1988,10.4,,1/1/1988
ROU,ALCOHOL,TOT,LT_CAP15,A,1989,8.7,,1/1/1989
